invoice_no,customer_id,category,quantity,price,invoice_date,shopping_mall
I181525,C151372,Shoes,2,7111.56,19-06-2022,Kanyon
I291973,C668262,Books,1,1164.29,22-05-2022,Istinye Park
I469777,C215008,Clothing,3,3098.48,17-02-2021,Mall of Istanbul
I645087,C927533,Food & Beverage,3,1298.29,28-04-2022,Kanyon
I281735,C500700,Cosmetics,5,6501.61,24-12-2021,Mall of Istanbul
I130202,C887756,Toys,5,2069.82,09-04-2022,Metropol AVM
I146444,C109939,Clothing,3,6460.83,10-07-2022,Mall of Istanbul
I217862,C316302,Toys,1,8328.07,26-11-2021,Istinye Park
I191226,C235180,Cosmetics,5,14.76,05-01-2023,Forum Istanbul
I329163,C383322,Toys,1,8464.9,14-06-2022,Metrocity
I148628,C213044,Food & Beverage,3,3351.05,23-10-2022,Mall of Istanbul
I441851,C993842,Shoes,5,3551.22,04-08-2022,Cevahir AVM
I190746,C874032,Shoes,2,7765.19,12-12-2021,Metropol AVM
I141612,C350894,Toys,3,9147.67,08-02-2022,Kanyon
I114204,C169941,Clothing,5,7283.16,30-12-2022,Mall of Istanbul
I218808,C131854,Clothing,1,2050.12,26-05-2021,Mall of Istanbul
I757661,C624131,Clothing,1,88.71,07-12-2022,Metrocity
I940315,C165318,Shoes,3,9943.05,11-01-2021,Metropol AVM
I250700,C142837,Cosmetics,1,2306.85,14-01-2021,Mall of Istanbul
I296261,C483308,Food & Beverage,2,1562.57,17-12-2022,Viaport Outlet
I250733,C190518,Clothing,2,21.72,24-03-2022,Metropol AVM
I151689,C255267,Food & Beverage,3,3885.02,07-11-2022,Kanyon
I309029,C147775,Cosmetics,4,6789.62,03-10-2022,Kanyon
I238905,C211982,Clothing,1,1621.4,09-09-2021,Mall of Istanbul
I104907,C245492,Food & Beverage,3,3124.05,16-10-2021,Metrocity
I467150,C364616,Souvenir,3,1932.63,21-09-2022,Kanyon
I246332,C239549,Toys,3,150.56,17-02-2023,Mall of Istanbul
I335015,C294746,Shoes,3,7844.03,18-04-2022,Kanyon
I246134,C984995,Shoes,1,4029.47,16-11-2021,Emaar Square Mall
I398527,C627892,Clothing,2,107.27,14-02-2022,Kanyon
I419749,C250548,Clothing,3,8552.58,17-10-2021,Metrocity
I165229,C247038,Food & Beverage,3,5671.69,02-02-2022,Mall of Istanbul
I519097,C724925,Shoes,2,425.94,04-10-2021,Istinye Park
I119049,C129763,Cosmetics,3,501.35,23-04-2021,Istinye Park
I149599,C272738,Clothing,5,1001.86,23-01-2023,Metropol AVM
I274360,C168172,Technology,4,970.85,19-05-2022,Kanyon
I250085,C114216,Toys,4,2293.98,27-05-2022,Metropol AVM
I206558,C157412,Toys,4,783.76,09-10-2022,Forum Istanbul
I135357,C184906,Toys,1,4351.31,11-02-2021,Kanyon
I270139,C318303,Cosmetics,1,9282.95,15-06-2022,Emaar Square Mall
I330123,C201870,Clothing,3,3788.61,14-08-2022,Cevahir AVM
I280152,C283388,Clothing,5,278.61,17-11-2021,Cevahir AVM
I227045,C318819,Technology,4,9676.56,21-02-2023,Kanyon
I180756,C129203,Shoes,1,8571.7,25-09-2021,Metrocity
I229707,C193685,Cosmetics,5,7712.51,12-10-2021,Kanyon
I579205,C261395,Shoes,5,8426.87,17-11-2021,Istinye Park
I285164,C162796,Cosmetics,3,24.85,23-11-2021,Forum Istanbul
I929320,C894782,Clothing,2,9309.24,16-02-2021,Istinye Park
I296019,C304628,Cosmetics,3,701.18,29-01-2023,Emaar Square Mall
I156944,C222520,Clothing,3,2289.01,09-09-2022,Forum Istanbul
I382900,C422656,Shoes,5,3629.91,21-11-2022,Kanyon
I998089,C214245,Clothing,5,4639.52,10-01-2023,Istinye Park
I194167,C108861,Souvenir,5,3393.61,24-08-2021,Mall of Istanbul
I295628,C249288,Food & Beverage,1,6147.74,31-03-2022,Viaport Outlet
I145236,C160679,Shoes,5,8379.42,03-11-2021,Metrocity
I134498,C700218,Souvenir,5,3732.7,22-11-2021,Metrocity
I127154,C270962,Cosmetics,5,135.66,20-03-2022,Istinye Park
I876436,C294009,Food & Beverage,2,2671.22,05-01-2021,Metropol AVM
I470042,C272589,Technology,3,5450.27,29-03-2022,Istinye Park
I679214,C502067,Shoes,3,1405.69,19-02-2022,Metropol AVM
I767619,C174976,Shoes,2,3673.36,09-12-2022,Metrocity
I255799,C125727,Shoes,4,7651.34,02-09-2021,Mall of Istanbul
I240975,C152946,Clothing,2,5309.28,14-02-2022,Mall of Istanbul
I283935,C168444,Food & Beverage,2,653.99,20-11-2021,Mall of Istanbul
I275645,C160875,Cosmetics,5,6219.55,12-07-2021,Metrocity
I207760,C458843,Souvenir,1,1607.98,13-09-2021,Metropol AVM
I182273,C331076,Cosmetics,2,4332.3,19-09-2021,Mall of Istanbul
I179008,C230646,Clothing,3,1598.27,23-11-2021,Mall of Istanbul
I266173,C202738,Clothing,1,7594.25,21-07-2022,Kanyon
I328449,C149236,Food & Beverage,5,7680.95,30-05-2021,Metrocity
I233933,C223140,Clothing,3,1024.86,08-07-2021,Kanyon
I139265,C166194,Clothing,3,8926.37,14-07-2022,Viaport Outlet
I158565,C119627,Clothing,5,6317.55,26-11-2021,Istinye Park
I167259,C332358,Clothing,2,1915.96,24-04-2021,Istinye Park
I417163,C169516,Clothing,4,2317.83,07-01-2023,Forum Istanbul
I246782,C315139,Toys,3,8055.6,03-09-2021,Viaport Outlet
I824725,C410747,Food & Beverage,4,8662.61,06-10-2021,Cevahir AVM
I227134,C182474,Books,5,7035.29,05-07-2022,Mall of Istanbul
I656026,C597766,Technology,2,9548.4,09-07-2022,Mall of Istanbul
I281423,C769655,Toys,1,3638.39,19-06-2021,Emaar Square Mall
I593706,C100386,Clothing,3,9157.12,05-10-2021,Emaar Square Mall
I212014,C165952,Toys,5,5768.93,25-01-2023,Metrocity
I289778,C126484,Food & Beverage,4,2189.14,30-07-2022,Metropol AVM
I229712,C278706,Clothing,3,4776.86,31-10-2022,Forum Istanbul
I242759,C113927,Clothing,3,209.37,22-07-2022,Cevahir AVM
I755698,C214314,Clothing,4,879.93,11-04-2022,Cevahir AVM
I328284,C515462,Clothing,3,6880.36,15-08-2021,Istinye Park
I223967,C203515,Cosmetics,4,8110.45,18-06-2022,Kanyon
I187346,C274016,Clothing,3,9235.0,17-10-2022,Kanyon
I330730,C226852,Food & Beverage,4,9092.47,14-10-2021,Kanyon
I113575,C998904,Shoes,2,8372.7,10-05-2021,Kanyon
I262903,C207691,Technology,2,2873.67,26-05-2021,Metrocity
I722748,C189867,Clothing,2,1414.37,23-07-2021,Istinye Park
I254320,C273911,Cosmetics,3,8714.41,10-02-2022,Emaar Square Mall
I330155,C723748,Food & Beverage,1,9145.73,27-08-2022,Zorlu Center
I254535,C167336,Cosmetics,2,3649.39,24-05-2022,Viaport Outlet
I316817,C586072,Food & Beverage,1,9284.6,26-10-2022,Kanyon
I328616,C289712,Souvenir,1,267.92,15-07-2022,Istinye Park
I344794,C817695,Clothing,1,3988.23,18-09-2022,Kanyon
I276251,C291270,Shoes,2,6408.7,28-12-2021,Mall of Istanbul
I178454,C663286,Technology,1,2750.44,15-06-2022,Metropol AVM
I273543,C291082,Cosmetics,3,3944.79,12-09-2021,Metrocity
I161395,C316772,Shoes,5,9165.38,14-12-2021,Kanyon
I334265,C130121,Books,2,493.76,30-09-2021,Istinye Park
I639258,C113518,Food & Beverage,1,5327.47,19-01-2023,Metrocity
I335254,C126032,Clothing,1,5984.74,19-05-2021,Viaport Outlet
I365018,C195763,Clothing,1,3016.0,27-04-2021,Mall of Istanbul
I305774,C192014,Souvenir,4,2427.42,05-01-2023,Metrocity
I396995,C138327,Food & Beverage,2,6810.82,23-04-2021,Cevahir AVM
I206510,C337556,Clothing,1,8289.81,19-03-2022,Zorlu Center
I332760,C193236,Cosmetics,3,6717.87,09-05-2021,Kanyon
I114546,C195838,Cosmetics,1,2575.31,24-01-2022,Kanyon
I267378,C600007,Clothing,3,5020.27,22-01-2021,Forum Istanbul
I160187,C567012,Cosmetics,4,9800.31,17-10-2022,Metropol AVM
I166523,C250438,Cosmetics,1,5722.48,06-06-2021,Viaport Outlet
I812933,C128701,Food & Beverage,4,1611.93,19-03-2022,Kanyon
I999139,C198200,Clothing,4,4348.02,11-12-2022,Kanyon
I227863,C234935,Souvenir,1,1963.53,17-02-2021,Kanyon
I475735,C261691,Clothing,2,1769.42,04-10-2022,Mall of Istanbul
I285188,C983900,Toys,2,9837.49,24-05-2021,Metrocity
I267297,C129794,Clothing,4,6103.47,20-01-2022,Metrocity
I255020,C130813,Clothing,5,7548.81,14-07-2021,Viaport Outlet
I327818,C840996,Shoes,2,5533.83,07-06-2021,Metropol AVM
I197818,C330906,Shoes,3,2909.75,10-02-2022,Mall of Istanbul
I250136,C318328,Shoes,3,4348.64,28-07-2022,Istinye Park
I138060,C575662,Clothing,1,8519.99,06-02-2021,Kanyon
I191001,C333281,Books,5,8329.15,02-05-2022,Zorlu Center
I279023,C171088,Clothing,2,7505.62,15-07-2021,Istinye Park
I373325,C169193,Clothing,1,2582.79,14-06-2022,Mall of Istanbul
I748168,C307928,Toys,1,5711.44,22-07-2022,Kanyon
I365478,C904439,Clothing,4,159.9,19-01-2023,Viaport Outlet
I186492,C166832,Cosmetics,3,4383.63,25-03-2022,Zorlu Center
I223754,C119380,Clothing,1,268.63,18-01-2021,Kanyon
I125093,C273108,Clothing,1,4725.58,20-10-2021,Metrocity
I325693,C179185,Food & Beverage,3,4721.34,03-02-2023,Zorlu Center
I119066,C191550,Clothing,3,2525.26,19-06-2022,Kanyon
I270421,C314507,Clothing,5,2886.18,02-11-2022,Istinye Park
I189505,C184265,Technology,5,3902.71,10-01-2023,Kanyon
I301245,C211477,Toys,4,9093.51,06-03-2023,Mall of Istanbul
I441312,C747241,Toys,5,1615.9,29-01-2021,Istinye Park
I195405,C247946,Books,2,464.04,17-12-2021,Istinye Park
I773789,C498733,Clothing,2,5070.33,19-07-2021,Metropol AVM
I882355,C962492,Food & Beverage,1,1645.82,10-06-2021,Mall of Istanbul
I110735,C190753,Clothing,5,2918.77,24-02-2023,Emaar Square Mall
I285031,C237306,Food & Beverage,4,5001.84,09-05-2021,Metrocity
I220825,C190940,Clothing,1,1109.83,08-08-2021,Zorlu Center
I162659,C253879,Technology,4,2699.75,20-02-2023,Kanyon
I385237,C204286,Clothing,1,8474.74,23-05-2021,Mall of Istanbul
I279921,C121669,Clothing,5,9174.73,22-01-2021,Forum Istanbul
I188153,C166563,Food & Beverage,2,2792.37,03-12-2021,Viaport Outlet
I199243,C459778,Clothing,3,2463.97,05-05-2021,Kanyon
I427703,C934204,Cosmetics,1,397.93,16-04-2022,Metropol AVM
I175168,C161151,Books,2,6230.48,20-02-2021,Istinye Park
I871096,C185738,Clothing,1,5858.7,24-03-2022,Metrocity
I247267,C274097,Cosmetics,5,1264.74,13-02-2023,Kanyon
I845940,C303727,Clothing,4,9091.51,16-02-2022,Viaport Outlet
I108983,C968095,Toys,5,9160.93,01-08-2021,Istinye Park
I390220,C201327,Food & Beverage,3,29.18,24-11-2021,Istinye Park
I276017,C244725,Cosmetics,4,4623.35,31-01-2021,Metropol AVM
I298884,C855056,Clothing,3,4399.59,07-04-2022,Mall of Istanbul
I184305,C390190,Books,2,3695.91,26-01-2021,Metropol AVM
I120390,C547607,Clothing,1,9899.71,30-11-2021,Istinye Park
I132498,C333441,Clothing,5,6282.14,29-04-2021,Mall of Istanbul
I307435,C287238,Toys,5,7845.51,09-01-2023,Mall of Istanbul
I327034,C244938,Clothing,4,9930.03,15-10-2022,Viaport Outlet
I189202,C261738,Shoes,1,3981.81,06-02-2023,Mall of Istanbul
I188877,C244493,Souvenir,4,6199.17,21-01-2023,Metrocity
I235004,C326225,Cosmetics,3,2478.08,29-12-2021,Kanyon
I119619,C235130,Clothing,2,8172.12,18-06-2022,Metropol AVM
I912728,C219361,Clothing,4,1998.89,15-05-2022,Kanyon
I381921,C917739,Books,4,23.54,20-09-2021,Cevahir AVM
I591747,C122984,Food & Beverage,4,9478.87,21-11-2021,Mall of Istanbul
I126300,C323200,Technology,4,6648.1,27-10-2022,Istinye Park
I253187,C223860,Cosmetics,1,7317.75,09-06-2022,Metropol AVM
I299569,C662260,Cosmetics,3,9180.55,01-12-2021,Metrocity
I152973,C275002,Shoes,4,7894.83,15-08-2021,Metrocity
I640112,C118428,Toys,3,120.65,12-04-2021,Cevahir AVM
I787701,C113678,Clothing,3,6388.24,09-01-2023,Kanyon
I116593,C207927,Souvenir,3,4663.29,12-02-2023,Mall of Istanbul
I291841,C539286,Clothing,2,9937.01,14-11-2021,Mall of Istanbul
I315714,C144842,Shoes,2,8491.83,21-08-2022,Cevahir AVM
I194136,C868923,Toys,2,4916.97,09-03-2022,Mall of Istanbul
I261427,C335435,Cosmetics,2,8946.13,25-08-2022,Metrocity
I332106,C281133,Clothing,5,4615.84,31-08-2022,Metropol AVM
I272077,C338349,Clothing,2,3479.78,01-08-2022,Kanyon
I220517,C167795,Clothing,1,3510.25,20-03-2022,Mall of Istanbul
I102491,C534732,Shoes,2,8652.19,15-09-2022,Metropol AVM
I261787,C600593,Food & Beverage,2,7745.03,27-10-2022,Kanyon
I339744,C774699,Technology,3,9924.13,01-12-2022,Mall of Istanbul
I946232,C128238,Clothing,3,9828.83,03-03-2021,Mall of Istanbul
I302420,C208479,Food & Beverage,4,8962.7,01-05-2021,Metropol AVM
I131651,C245039,Food & Beverage,3,7456.14,17-04-2022,Viaport Outlet
I608733,C115087,Shoes,3,4801.7,08-03-2023,Metrocity
I287413,C848788,Shoes,3,2834.16,04-03-2022,Metropol AVM
I240706,C237437,Shoes,4,6746.91,20-08-2022,Metrocity
I209182,C419701,Souvenir,4,415.28,12-12-2021,Kanyon
I252204,C113444,Shoes,4,5130.36,06-10-2022,Metropol AVM
I243711,C151085,Cosmetics,3,8665.12,20-12-2022,Mall of Istanbul
I250770,C427288,Toys,4,5686.6,29-11-2021,Metrocity
I228028,C278630,Food & Beverage,2,6368.6,29-10-2022,Kanyon
I293844,C190810,Clothing,1,8623.09,03-01-2021,Kanyon
I317422,C592488,Toys,2,6691.35,23-12-2021,Mall of Istanbul
I210994,C312599,Clothing,1,8044.77,23-10-2022,Istinye Park
I258594,C208436,Shoes,1,5900.18,28-09-2021,Kanyon
I191771,C312430,Clothing,3,4541.8,11-07-2021,Metropol AVM
I282094,C188335,Shoes,4,1890.68,08-04-2022,Mall of Istanbul
I101476,C295108,Toys,2,3316.66,06-05-2022,Istinye Park
I524922,C737169,Shoes,2,3189.71,28-09-2022,Metropol AVM
I135094,C135755,Souvenir,1,3346.16,12-09-2021,Zorlu Center
I123468,C848935,Clothing,4,8103.97,02-04-2021,Kanyon
I223153,C316972,Clothing,3,9360.98,17-10-2022,Metrocity
I895711,C287786,Toys,1,4483.9,23-05-2022,Istinye Park
I298057,C174151,Shoes,3,4767.09,22-01-2022,Metrocity
I218496,C758596,Shoes,2,8112.71,18-02-2021,Kanyon
I370034,C318379,Shoes,3,8282.83,18-01-2022,Mall of Istanbul
I312656,C146736,Clothing,3,4270.38,28-09-2022,Mall of Istanbul
I289121,C278253,Technology,5,19.38,02-10-2021,Metrocity
I170760,C966900,Cosmetics,1,1648.42,21-07-2022,Istinye Park
I943266,C634610,Clothing,1,6609.16,24-11-2021,Zorlu Center
I179990,C249961,Souvenir,5,3030.15,24-08-2022,Metropol AVM
I277580,C193741,Clothing,2,6416.08,02-06-2021,Metrocity
I184582,C120696,Clothing,5,5900.55,26-10-2022,Kanyon
I150630,C335287,Food & Beverage,1,9188.35,25-08-2021,Mall of Istanbul
I919564,C557295,Shoes,3,2077.67,20-12-2021,Kanyon
I170833,C851494,Clothing,1,8331.89,06-06-2021,Forum Istanbul
I205312,C247167,Books,3,7424.61,03-07-2022,Forum Istanbul
I130279,C136589,Cosmetics,5,2166.01,06-03-2021,Kanyon
I225322,C262193,Souvenir,2,9180.04,12-05-2022,Mall of Istanbul
I202493,C242708,Clothing,4,3872.05,09-03-2022,Kanyon
I222080,C770491,Shoes,4,2244.17,10-12-2021,Metrocity
I283635,C288624,Shoes,4,267.03,17-03-2022,Kanyon
I195048,C163863,Clothing,3,6707.17,14-01-2021,Mall of Istanbul
I392775,C261424,Technology,5,6883.74,16-03-2022,Forum Istanbul
I253304,C357148,Toys,3,7272.79,20-05-2022,Metropol AVM
I201298,C500735,Clothing,4,2343.89,12-04-2021,Mall of Istanbul
I301468,C441216,Technology,4,8976.09,26-06-2022,Mall of Istanbul
I240504,C626890,Clothing,3,4004.77,10-11-2022,Forum Istanbul
I280370,C258796,Clothing,3,6482.79,29-04-2022,Mall of Istanbul
I671936,C178261,Clothing,1,6569.22,29-12-2022,Metrocity
I230725,C243435,Souvenir,3,9992.17,29-11-2022,Mall of Istanbul
I317232,C720191,Shoes,1,1999.34,29-01-2022,Mall of Istanbul
I192502,C305108,Cosmetics,3,6938.04,11-08-2021,Zorlu Center
I316146,C254391,Clothing,5,4352.4,19-01-2022,Viaport Outlet
I136739,C430315,Books,1,9837.77,18-10-2021,Istinye Park
I335837,C616038,Food & Beverage,3,436.51,28-04-2022,Metropol AVM
I221793,C205739,Souvenir,5,1475.43,16-02-2022,Kanyon
I847786,C111481,Clothing,2,2525.09,11-03-2021,Metrocity
I327452,C224520,Clothing,4,3304.6,05-02-2023,Forum Istanbul
I289452,C284733,Clothing,2,934.35,21-06-2022,Metrocity
I270658,C931123,Cosmetics,5,9674.91,19-05-2021,Zorlu Center
I913227,C113170,Cosmetics,5,9540.88,01-05-2021,Mall of Istanbul
I313193,C230253,Clothing,1,497.73,10-07-2021,Metropol AVM
I204582,C734549,Cosmetics,5,9901.16,28-09-2021,Kanyon
I236256,C872861,Cosmetics,2,3699.36,18-05-2022,Zorlu Center
I292752,C163920,Souvenir,5,5386.87,25-02-2022,Mall of Istanbul
I600637,C749655,Books,4,4274.99,11-07-2021,Mall of Istanbul
I319362,C246612,Clothing,2,8864.04,21-07-2021,Metrocity
I134737,C952658,Toys,1,3975.33,23-09-2022,Metropol AVM
I165476,C967168,Clothing,5,3838.32,20-09-2022,Kanyon
I136950,C126313,Food & Beverage,4,341.21,03-01-2023,Metrocity
I206686,C285581,Cosmetics,3,668.62,03-01-2022,Zorlu Center
I895532,C232989,Clothing,4,6221.65,31-01-2023,Metropol AVM
I421079,C137087,Books,4,4136.23,03-05-2021,Metropol AVM
I254340,C294033,Clothing,5,6263.23,09-03-2022,Forum Istanbul
I337350,C380073,Food & Beverage,4,1477.71,26-07-2021,Kanyon
I195822,C156219,Shoes,4,2247.68,19-09-2022,Kanyon
I351026,C108864,Cosmetics,1,620.32,28-01-2021,Kanyon
I290432,C316919,Cosmetics,3,821.61,30-04-2021,Kanyon
I222771,C302155,Books,2,5171.21,03-05-2022,Metropol AVM
I131379,C724984,Toys,3,6538.77,09-12-2021,Istinye Park
I182799,C110227,Toys,3,7054.94,14-08-2021,Cevahir AVM
I153666,C242011,Cosmetics,1,7100.81,22-11-2022,Forum Istanbul
I729687,C171336,Souvenir,3,4945.01,01-10-2021,Metropol AVM
I120999,C126653,Food & Beverage,1,785.03,28-05-2022,Forum Istanbul
I535205,C303413,Shoes,5,107.78,04-10-2022,Istinye Park
I576335,C645053,Technology,4,2848.76,30-08-2021,Mall of Istanbul
I800421,C124110,Toys,5,6076.92,04-05-2021,Kanyon
I275363,C318215,Clothing,5,9701.47,29-10-2021,Mall of Istanbul
I240625,C249554,Clothing,3,8193.56,13-02-2021,Mall of Istanbul
I290494,C884091,Cosmetics,5,7965.13,09-04-2021,Emaar Square Mall
I415115,C190014,Shoes,2,207.52,24-05-2021,Emaar Square Mall
I159628,C149326,Food & Beverage,2,6010.71,11-04-2021,Metrocity
I207287,C194041,Food & Beverage,2,1180.26,16-06-2022,Cevahir AVM
I965775,C199869,Clothing,1,5719.86,06-05-2022,Metrocity
I223703,C193320,Cosmetics,2,6770.88,16-12-2022,Forum Istanbul
I663594,C175948,Shoes,2,4297.04,25-04-2021,Mall of Istanbul
I138542,C128442,Food & Beverage,1,9583.24,08-07-2021,Kanyon
I304392,C322573,Clothing,5,1483.48,21-02-2022,Istinye Park
I250811,C558536,Toys,5,6308.94,03-01-2023,Metrocity
I210201,C295887,Clothing,5,7407.7,06-12-2021,Istinye Park
I249830,C138145,Clothing,1,3194.98,24-06-2021,Mall of Istanbul
I192280,C104139,Cosmetics,5,6803.65,01-12-2021,Istinye Park
I294384,C181586,Cosmetics,4,3446.79,26-05-2021,Metropol AVM
I284266,C213944,Food & Beverage,2,8391.04,31-03-2021,Metrocity
I738759,C294275,Shoes,5,1167.57,23-06-2021,Istinye Park
I979711,C224473,Clothing,3,9012.74,07-10-2021,Kanyon
I781626,C106652,Clothing,3,980.09,25-12-2021,Metrocity
I265759,C139004,Food & Beverage,4,2508.24,18-01-2022,Mall of Istanbul
I294346,C261337,Clothing,3,1131.59,12-07-2021,Metropol AVM
I568164,C301602,Toys,1,7727.6,12-05-2021,Mall of Istanbul
I148505,C435821,Clothing,3,1253.13,12-06-2021,Forum Istanbul
I524678,C897089,Technology,5,8386.2,19-01-2021,Kanyon
I165377,C190694,Food & Beverage,2,2292.23,19-11-2022,Kanyon
I117726,C121740,Food & Beverage,3,3234.05,19-06-2021,Mall of Istanbul
I292851,C172589,Food & Beverage,4,3596.09,17-08-2021,Metropol AVM
I342108,C753810,Clothing,3,4011.93,25-09-2022,Istinye Park
I240452,C121289,Technology,1,1095.63,01-02-2023,Metrocity
I167559,C193639,Souvenir,3,9675.67,17-08-2022,Metrocity
I148943,C169024,Food & Beverage,5,6642.2,30-01-2023,Cevahir AVM
I335968,C224356,Shoes,4,6125.43,08-02-2022,Mall of Istanbul
I215993,C176258,Food & Beverage,2,5206.33,13-07-2022,Kanyon
I223704,C239490,Shoes,5,6803.88,01-11-2022,Kanyon
I149166,C279489,Cosmetics,5,2781.63,04-12-2021,Viaport Outlet
I259947,C196292,Cosmetics,3,6041.53,05-07-2021,Metropol AVM
I231135,C226601,Shoes,2,1112.28,10-03-2021,Emaar Square Mall
I468449,C829044,Clothing,1,4367.83,19-03-2021,Viaport Outlet
I281987,C188310,Cosmetics,5,7763.48,20-11-2021,Metropol AVM
I707366,C122358,Food & Beverage,1,8870.6,11-08-2021,Mall of Istanbul
I102311,C689496,Shoes,2,101.22,09-03-2022,Metropol AVM
I186517,C233431,Cosmetics,4,5595.77,29-01-2023,Mall of Istanbul
I315899,C138278,Clothing,4,2462.8,02-03-2023,Metropol AVM
I232889,C806820,Books,2,2759.29,01-02-2021,Mall of Istanbul
I256621,C168826,Clothing,2,1157.2,24-10-2021,Kanyon
I198277,C262987,Toys,1,6979.15,05-05-2022,Mall of Istanbul
I235477,C110509,Shoes,1,1874.28,23-12-2022,Kanyon
I248423,C322043,Clothing,1,8169.49,13-08-2022,Mall of Istanbul
I279701,C253507,Toys,3,2913.84,01-10-2022,Metrocity
I516308,C321143,Clothing,4,2542.37,29-09-2022,Metrocity
I249765,C231579,Cosmetics,5,6403.67,22-02-2023,Metrocity
I296084,C185930,Clothing,3,8895.18,28-05-2021,Emaar Square Mall
I181399,C580659,Cosmetics,1,3951.02,19-08-2022,Istinye Park
I322238,C289135,Souvenir,2,7260.97,25-05-2021,Mall of Istanbul
I731999,C255353,Cosmetics,3,3410.86,01-09-2022,Mall of Istanbul
I152128,C232697,Clothing,2,5359.26,16-04-2021,Viaport Outlet
I174522,C305201,Clothing,5,6267.01,25-10-2022,Viaport Outlet
I755691,C972594,Food & Beverage,4,1945.88,21-09-2022,Istinye Park
I159194,C114209,Clothing,3,3378.05,30-05-2021,Kanyon
I170037,C202043,Cosmetics,4,5084.77,26-04-2022,Metropol AVM
I799251,C282132,Clothing,3,1361.28,13-12-2021,Istinye Park
I148175,C231919,Cosmetics,2,6860.61,21-10-2022,Mall of Istanbul
I261734,C312097,Clothing,5,2720.2,14-12-2021,Metrocity
I490074,C204480,Cosmetics,5,6208.27,21-08-2021,Mall of Istanbul
I132617,C202084,Clothing,3,1789.96,28-07-2021,Metrocity
I277373,C635638,Souvenir,2,8235.11,22-01-2021,Metrocity
I684949,C195774,Clothing,1,940.06,29-05-2022,Forum Istanbul
I255088,C130409,Clothing,4,5114.98,25-08-2022,Forum Istanbul
I385143,C800327,Technology,5,2055.87,16-11-2021,Kanyon
I229110,C256999,Clothing,1,7705.33,01-01-2021,Metropol AVM
I124913,C204511,Clothing,4,4651.59,08-05-2022,Mall of Istanbul
I106468,C300105,Toys,5,7590.15,28-11-2022,Kanyon
I111589,C575595,Shoes,4,2803.02,08-04-2022,Mall of Istanbul
I220445,C138253,Food & Beverage,5,6101.09,16-08-2022,Mall of Istanbul
I100072,C143773,Technology,5,5326.7,10-08-2021,Metropol AVM
I150872,C315017,Food & Beverage,1,4679.84,12-11-2022,Metrocity
I481588,C277516,Food & Beverage,1,5952.51,28-03-2021,Metropol AVM
I283374,C218046,Clothing,2,879.59,10-01-2023,Zorlu Center
I197905,C222688,Food & Beverage,3,3619.22,19-02-2022,Mall of Istanbul
I114449,C225738,Clothing,2,2563.53,02-09-2022,Kanyon
I403880,C706357,Books,2,724.08,24-04-2021,Forum Istanbul
I819965,C306561,Food & Beverage,3,3163.24,28-01-2023,Mall of Istanbul
I112626,C285286,Clothing,2,1170.76,20-10-2022,Kanyon
I257526,C271084,Cosmetics,3,8488.42,31-05-2021,Mall of Istanbul
I325058,C107736,Food & Beverage,4,1452.05,11-06-2021,Zorlu Center
I152498,C309289,Shoes,4,3772.0,02-12-2022,Kanyon
I107387,C213324,Cosmetics,4,2573.04,15-04-2021,Istinye Park
I748984,C157608,Food & Beverage,5,7486.58,06-12-2022,Forum Istanbul
I901339,C333956,Clothing,3,4005.32,25-02-2021,Kanyon
I755574,C289632,Cosmetics,3,5797.49,02-01-2021,Viaport Outlet
I152771,C990937,Cosmetics,2,9636.74,21-07-2021,Emaar Square Mall
I336252,C119601,Clothing,2,6311.98,02-04-2021,Istinye Park
